pair_id,item_id,language_code,language,speaker,category,english,translation,translator_notes
en-vi-011,EN-011,vi,Vietnamese,patient,gastric_reflux,"I often get a burning feeling in my chest and upper stomach, especially after big meals or when I lie down at night. Sometimes a sour liquid comes up into my throat. It has been happening for about two months, and it gets worse whenever I drink coffee.","Tôi hay bị cảm giác nóng rát ở ngực và vùng bụng trên, nhất là sau những bữa ăn no hoặc khi nằm xuống vào ban đêm. Đôi khi có nước chua trào lên cổ họng. Tình trạng này đã kéo dài khoảng hai tháng rồi, và mỗi lần tôi uống cà phê là nó lại nặng hơn.","'Burning feeling' = 'cảm giác nóng rát' (alt. 'ợ nóng' for heartburn); 'upper stomach' = 'vùng bụng trên' (clinical 'vùng thượng vị', lay alt. 'chỗ trên rốn'); 'sour liquid comes up' = 'nước chua trào lên' (alt. 'dịch chua', 'ợ chua'). 'Big meals' = 'bữa ăn no' (alt. 'bữa ăn lớn'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-012,EN-012,vi,Vietnamese,patient,hypertension,"I am here for my blood pressure follow-up. I have been taking my medicine every morning, but sometimes I forget on the weekends. When I checked at home last week, the reading was around one hundred and fifty over ninety-five. I have also been getting headaches at the back of my head.","Tôi đến để tái khám huyết áp. Tôi vẫn uống thuốc mỗi sáng, nhưng thỉnh thoảng vào cuối tuần tôi lại quên. Tuần trước khi tôi đo ở nhà, chỉ số khoảng một trăm năm mươi trên chín mươi lăm. Dạo này tôi cũng hay bị đau đầu ở vùng phía sau đầu.","'Follow-up' = 'tái khám'; 'reading' = 'chỉ số' (alt. 'kết quả đo'); BP spoken as 'một trăm năm mươi trên chín mươi lăm' (colloquial 'một trăm rưỡi' for 150 is also acceptable). 'Back of my head' = 'vùng phía sau đầu' (alt. 'sau gáy', clinical 'vùng chẩm'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-013,EN-013,vi,Vietnamese,doctor,hypertension,"Your blood pressure today is still higher than we would like it to be. I am going to increase the dose of your medication from five milligrams to ten milligrams once a day. Please also try to cut down on salty food, such as instant noodles, soups and sauces, and exercise regularly.","Huyết áp của anh hôm nay vẫn còn cao hơn mức chúng tôi mong muốn. Tôi sẽ tăng liều thuốc của anh từ năm miligam lên mười miligam, uống một lần mỗi ngày. Anh cũng nên cố gắng ăn bớt đồ mặn, chẳng hạn như mì ăn liền, canh và các loại nước sốt, và tập thể dục đều đặn.",'Milligrams' = 'miligam' (also written 'mi-li-gam'); 'instant noodles' = 'mì ăn liền' (Southern 'mì gói'); 'soups' = 'canh' (alt. 'súp'). 'Please also try to cut down' rendered as 'Anh cũng nên cố gắng ăn bớt' (alt. 'hạn chế'). Register: doctor uses 'tôi' and addresses the patient as 'anh' (default adult male); 'chị' (female) or 'bác' (older patient) are equally valid alternatives.
en-vi-014,EN-014,vi,Vietnamese,patient,diabetes,"I have been feeling very thirsty lately, and I need to go to the toilet many times at night to pass urine. I have also lost about four kilograms in the last two months even though I was not trying to diet. My mother has diabetes, so I am a bit worried.","Dạo này tôi thấy rất khát nước, và ban đêm tôi phải vào nhà vệ sinh nhiều lần để đi tiểu. Tôi cũng bị sụt khoảng bốn ký trong hai tháng qua mặc dù tôi không hề cố ăn kiêng. Mẹ tôi bị tiểu đường, nên tôi hơi lo.","'Kilograms' = colloquial 'ký' (Northern 'cân', formal 'ki-lô-gam'); 'lost weight' = 'sụt' (alt. 'giảm'). 'Diabetes' = 'tiểu đường' (alt. 'đái tháo đường'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-015,EN-015,vi,Vietnamese,doctor,diabetes,"Your HbA1c result is eight point five percent, which means your blood sugar has been poorly controlled over the past three months. I would like to start you on metformin, one tablet twice a day after meals. You may have some stomach upset at first, but it usually gets better.","Kết quả HbA1c của anh là tám phẩy năm phần trăm, nghĩa là đường huyết của anh đã không được kiểm soát tốt trong ba tháng qua. Tôi muốn cho anh bắt đầu dùng metformin, mỗi lần một viên, ngày hai lần sau bữa ăn. Lúc đầu anh có thể bị khó chịu ở dạ dày, nhưng thường sẽ đỡ dần.","'HbA1c' and 'metformin' kept in Latin letters as used by Vietnamese clinicians; decimal 'point' = 'phẩy'. 'Blood sugar' = 'đường huyết' (alt. 'lượng đường trong máu'); 'stomach upset' = 'khó chịu ở dạ dày' (alt. 'khó chịu ở bụng', 'rối loạn tiêu hóa'). Register: doctor uses 'tôi' and addresses the patient as 'anh' (default adult male); 'chị' (female) or 'bác' (older patient) are equally valid alternatives."
en-vi-016,EN-016,vi,Vietnamese,doctor,cholesterol,"Your blood test shows that your bad cholesterol, LDL, is quite high, which increases your risk of heart attack and stroke. I recommend starting a statin, which you take once a day at night. We will repeat the blood test in three months to check your liver and cholesterol levels.","Kết quả xét nghiệm máu cho thấy cholesterol xấu của anh, tức là LDL, khá cao, điều này làm tăng nguy cơ bị nhồi máu cơ tim và đột quỵ. Tôi khuyên anh nên bắt đầu dùng statin, uống mỗi ngày một lần vào buổi tối. Ba tháng nữa chúng ta sẽ xét nghiệm máu lại để kiểm tra gan và mức cholesterol của anh.","'Cholesterol', 'LDL', 'statin' kept as loanwords (lay alt. 'mỡ máu' for cholesterol, 'thuốc nhóm statin'). 'Heart attack' = 'nhồi máu cơ tim' (lay alt. 'đau tim'); 'at night' = 'vào buổi tối' (alt. 'vào ban đêm', 'trước khi ngủ'). Register: doctor uses 'tôi' and addresses the patient as 'anh' (default adult male); 'chị' (female) or 'bác' (older patient) are equally valid alternatives."
en-vi-017,EN-017,vi,Vietnamese,patient,headache_migraine,"I keep getting very bad headaches on one side of my head, usually two or three times a week. When it happens, I feel like vomiting and I cannot stand bright lights or loud noises. The painkillers I bought from the pharmacy don't help much anymore.","Tôi cứ bị đau đầu rất dữ dội ở một bên đầu, thường là hai hoặc ba lần một tuần. Mỗi khi bị như vậy, tôi thấy buồn nôn và không chịu được ánh sáng chói hay tiếng ồn lớn. Thuốc giảm đau tôi mua ở nhà thuốc bây giờ uống không còn đỡ mấy nữa.",'Feel like vomiting' = 'buồn nôn' (Southern alt. 'muốn ói'); 'very bad headaches' = 'đau đầu rất dữ dội' (alt. 'rất nặng'); 'pharmacy' = 'nhà thuốc' (alt. 'hiệu thuốc'); 'don't help much anymore' = 'uống không còn đỡ mấy nữa' (alt. 'không còn tác dụng mấy'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ').
en-vi-018,EN-018,vi,Vietnamese,patient,back_pain,"I hurt my lower back when I was lifting a heavy box at work on Monday. The pain is very sharp when I bend forward or get up from a chair. Sometimes the pain goes down to the back of my right leg, and my toes feel a bit numb.","Hôm thứ Hai tôi bị đau vùng lưng dưới khi đang bê một cái thùng nặng ở chỗ làm. Khi tôi cúi người về phía trước hoặc đứng dậy khỏi ghế thì đau nhói rất dữ dội. Đôi khi cơn đau lan xuống mặt sau chân phải, và các ngón chân tôi hơi tê.","'Lower back' = 'lưng dưới' (alt. 'thắt lưng'); 'hurt my back' = 'bị đau' (alt. 'bị chấn thương', 'bị trẹo'); 'sharp' = 'đau nhói'. 'Lifting' = 'bê' (alt. 'khiêng', 'nâng'); 'box' = 'thùng' (alt. 'hộp'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-019,EN-019,vi,Vietnamese,doctor,back_pain,"This looks like a muscle strain in your lower back. I will give you painkillers, a muscle relaxant, and a medical certificate for three days. Try to keep moving gently instead of staying in bed all day. If you have weakness in your legs or problems controlling your bladder, go to the emergency department immediately.","Có vẻ như anh bị căng cơ ở vùng lưng dưới. Tôi sẽ kê cho anh thuốc giảm đau, thuốc giãn cơ và giấy nghỉ ốm ba ngày. Anh cố gắng tiếp tục vận động nhẹ nhàng thay vì nằm trên giường cả ngày. Nếu anh thấy yếu chân hoặc khó kiểm soát việc đi tiểu, hãy đến khoa cấp cứu ngay lập tức.","'Muscle strain' = 'căng cơ' (lay alt. 'giãn cơ'; not to be confused with 'thuốc giãn cơ' = muscle relaxant); 'keep moving' = 'tiếp tục vận động'; 'medical certificate' = 'giấy nghỉ ốm' (alt. 'giấy chứng nhận nghỉ ốm', 'MC'); 'problems controlling your bladder' = 'khó kiểm soát việc đi tiểu' (alt. 'khó kiểm soát bàng quang'). Register: doctor uses 'tôi' and addresses the patient as 'anh' (default adult male); 'chị' (female) or 'bác' (older patient) are equally valid alternatives."
en-vi-020,EN-020,vi,Vietnamese,patient,urinary_tract_infection,"It hurts and burns every time I pass urine, and I feel like I need to go to the toilet all the time, but only a little comes out. Since this morning my urine also looks cloudy and has a strong smell. I have a little pain in my lower belly too.","Mỗi lần đi tiểu tôi đều thấy đau và rát, và lúc nào tôi cũng thấy muốn đi vệ sinh, nhưng chỉ ra được một chút thôi. Từ sáng nay nước tiểu của tôi còn trông đục và có mùi nồng. Tôi cũng hơi đau ở bụng dưới nữa.","'Burns' = 'rát' (alt. 'buốt', 'tiểu buốt'); 'feel like I need to go to the toilet' = 'thấy muốn đi vệ sinh' (alt. 'mắc tiểu'); 'strong smell' = 'mùi nồng' (alt. 'mùi hôi', 'mùi nặng'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-021,EN-021,vi,Vietnamese,patient,skin_eczema,"I have this itchy red rash on the inside of my elbows and behind my knees. It gets worse at night, and I keep scratching until the skin bleeds. I have tried using moisturiser, but it doesn't seem to help. Could it be an allergy to my new soap?","Tôi bị phát ban đỏ và ngứa ở mặt trong khuỷu tay và phía sau đầu gối. Ban đêm thì nặng hơn, và tôi cứ gãi đến khi da chảy máu. Tôi đã thử bôi kem dưỡng ẩm nhưng có vẻ không đỡ. Liệu có phải là do dị ứng với loại xà phòng mới của tôi không?",'Rash' = 'phát ban' (alt. 'nổi mẩn đỏ'); 'moisturiser' = 'kem dưỡng ẩm'; 'soap' = 'xà phòng' (Southern 'xà bông'). A natural variant may add the polite particle 'ạ' at the end of the question. Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ').
en-vi-022,EN-022,vi,Vietnamese,doctor,skin_eczema,"This is eczema, which is a common condition where the skin becomes dry and inflamed. I will give you a steroid cream to apply thinly twice a day on the red areas, for one week only. Use a gentle soap-free wash, and apply moisturiser generously several times a day, even after the rash is gone.","Đây là bệnh chàm, một bệnh thường gặp khiến da bị khô và viêm. Tôi sẽ kê cho anh một loại kem steroid để bôi một lớp mỏng lên các vùng da đỏ, ngày hai lần, chỉ trong một tuần. Anh hãy dùng loại sữa tắm dịu nhẹ không chứa xà phòng, và bôi thật nhiều kem dưỡng ẩm nhiều lần trong ngày, kể cả sau khi đã hết phát ban.","'Eczema' = 'bệnh chàm' (alt. 'viêm da cơ địa', or loanword 'eczema'); 'steroid cream' = 'kem steroid' (common alt. 'kem corticoid'); 'soap-free wash' = 'sữa tắm không chứa xà phòng' (alt. 'sữa rửa'). Register: doctor uses 'tôi' and addresses the patient as 'anh' (default adult male); 'chị' (female) or 'bác' (older patient) are equally valid alternatives."
en-vi-023,EN-023,vi,Vietnamese,patient,paediatric_hfmd,"My son is four years old and he has had a fever since yesterday. Today I noticed small blisters on his palms and the soles of his feet, and he has some ulcers in his mouth. He refuses to eat or drink because it hurts. His preschool said another child had hand, foot and mouth disease.","Con trai tôi bốn tuổi, cháu bị sốt từ hôm qua. Hôm nay tôi thấy có những mụn nước nhỏ ở lòng bàn tay và lòng bàn chân của cháu, và trong miệng cháu có mấy vết loét. Cháu không chịu ăn uống gì vì bị đau. Trường mẫu giáo của cháu nói có một bạn khác bị bệnh tay chân miệng.","Parent refers to the child as 'cháu' (alt. 'bé', 'con'); 'preschool' = 'trường mẫu giáo' (alt. 'trường mầm non'); 'hand, foot and mouth disease' = 'bệnh tay chân miệng'. 'Blisters' = 'mụn nước' (alt. 'bóng nước'), 'ulcers' = 'vết loét' (alt. 'lở loét'). Register: patient refers to self as 'tôi' (and would address the doctor as 'bác sĩ')."
en-vi-024,EN-024,vi,Vietnamese,doctor,paediatric_hfmd,"Your son has hand, foot and mouth disease. It is caused by a virus and usually gets better on its own within seven to ten days. He must stay at home and not go to preschool until all the blisters have dried. Make sure he drinks enough fluids, and bring him back if he becomes very drowsy or stops passing urine.","Con trai anh bị bệnh tay chân miệng. Bệnh này do vi-rút gây ra và thường tự khỏi trong vòng bảy đến mười ngày. Cháu phải ở nhà, không được đi học mẫu giáo cho đến khi tất cả các mụn nước đã khô. Anh nhớ cho cháu uống đủ nước, và đưa cháu quay lại khám nếu cháu li bì hoặc không đi tiểu nữa.","'Virus' = 'vi-rút' (also written 'vi rút' or 'virus'); 'very drowsy' = 'li bì' (alt. 'lừ đừ', 'rất buồn ngủ'); 'fluids' = 'nước'; child referred to as 'cháu'. Register: doctor uses 'tôi' and addresses the parent as 'anh' (default adult male); 'chị' (mother) or 'bác' (older carer) are equally valid alternatives."
